nb_repet;gallery_size;nb_probes;im_per_pers;db_test;model name;thresh;distance metric;Nb_inst_probes;With_synthet;nb_correct_vote;nb_correct_dist;EER;ComputationTime
6;50;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.15;0.20833333333333334;2.0;287.7478361129761
6;50;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.23333333333333334;0.2916666666666667;2.0;290.9078760147095
6;50;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.18333333333333332;0.2833333333333333;2.0;285.2740309238434
6;50;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.30833333333333335;0.31666666666666665;2.317274052478134;582.5313069820404
6;50;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.275;0.3416666666666667;2.1077259475218657;611.292690038681
6;50;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.3;0.3333333333333333;1.875619533527697;584.227835893631
6;100;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.18333333333333332;0.225;2.1864057239057235;1416.5726549625397
6;100;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.18333333333333332;0.31666666666666665;2.0276234567901232;1419.1726047992706
6;100;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.09166666666666666;0.25833333333333336;1.8828703703703704;3554.8313660621643
6;100;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.1;0.18333333333333332;2.0;601.9222629070282
6;100;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.11666666666666667;0.225;2.0;580.954320192337
6;100;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.1;0.15;2.0;586.1729619503021
6;100;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.175;0.24166666666666667;2.2941378066378064;1179.6635918617249
6;100;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.14166666666666666;0.2;2.083838383838384;1146.7944049835205
6;100;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.18333333333333332;0.275;1.9247474747474747;1174.013056755066
6;200;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.08333333333333333;0.21666666666666667;2.1679787828029036;2916.243497133255
6;200;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.1;0.16666666666666666;2.009743160245673;2881.5921070575714
6;200;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.1;0.1;1.8696957007258517;2800.6609041690826
6;200;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.058333333333333334;0.08333333333333333;2.0;1169.046522140503
6;200;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.041666666666666664;0.15;2.0;1150.861788034439
6;200;20;4;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.025;0.09166666666666666;2.0;1153.879380941391
6;200;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.075;0.18333333333333332;2.294589016511127;2235.0461299419403
6;200;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.075;0.16666666666666666;2.093332735104092;2291.0751769542694
6;200;20;8;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.09166666666666666;0.14166666666666666;1.8945441493180186;2259.0387902259827
6;400;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;8;Manhattan;2;False;0.03333333333333333;0.09166666666666666;2.178087580061264;6750.996419906616
6;400;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;Manhattan;2;False;0.075;0.08333333333333333;2.0361459203564465;5556.446465015411
6;400;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;3;Manhattan;2;False;0.05;0.125;1.8619639376218324;5836.2246470451355
6;20;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;MeanSquare;2;False;46.666666666666664;66.66666666666667;1.9937865497076024;284.4096829891205
6;50;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;MeanSquare;2;False;25.833333333333332;37.5;2.007142857142857;712.7358360290527
6;100;20;;cfp_humFiltered;dsgbrievencfplfwfaceScrub_diff_100_32_triplet_loss_pretrainautoencoder.pt;5;MeanSquare;2;False;18.333333333333332;26.666666666666668;2.0239478114478113;1507.1896357536316
